X;Y;Z;categoryID
4.7317962646484375;-0.443220317363739;-1.5;0.0
1.2464501857757568;0.8534224629402161;-1.5;0.0
2.033775568008423;0.2140839993953704;-1.4014227390289309;3.0
1.1525976657867432;-1.847637414932251;1.5;1.0
4.063736438751221;1.92402458190918;-1.5;0.0
4.939026355743408;-3.238219738006592;0.6045891046524048;2.0
1.7523136138916016;0.3403694927692413;-0.6983952522277832;3.0
2.9439024925231934;-1.4450807571411133;1.5;1.0
1.8154008388519287;0.3120637536048889;0.3028198480606079;3.0
2.563787937164306;1.5663702487945557;1.500000238418579;1.0
2.2292933464050293;0.1263595521450042;0.0008975863456726;3.0
4.928799629211426;-0.9486011862754822;-0.6020028591156006;2.0
4.935919284820557;-2.542595863342285;-0.2041405737400055;2.0
2.949739933013916;1.6546647548675537;1.500000238418579;1.0
4.73871374130249;-0.2706860899925232;1.4999998807907104;1.0
4.2515740394592285;-2.249006748199463;1.4999996423721311;1.0
4.934103965759277;2.136348962783813;1.3023487329483032;2.0
4.22817850112915;-1.443908929824829;-1.5;0.0
-0.1513704061508178;-0.9450682997703552;-1.4999998807907104;0.0
1.04646897315979;0.4560585916042328;-1.5;0.0
4.359487056732178;2.017708301544189;1.500000238418579;1.0
1.2525088787078855;0.7523813247680664;-1.5;0.0
2.456676959991455;-1.0470354557037354;1.500000238418579;1.0
4.938199520111084;-3.0531246662139893;-0.8050540685653687;2.0
1.4500281810760498;-2.147956132888794;-1.5000001192092896;0.0
1.652710199356079;0.3850593268871307;0.801410436630249;3.0
2.657257556915283;-3.9510011672973633;-1.5;0.0
4.35252857208252;1.9654126167297363;1.5;1.0
2.657454490661621;1.6135478019714355;1.5;1.0
4.933233261108398;-1.941145658493042;-0.4015357792377472;2.0
2.5934500694274902;1.6057612895965576;1.5;1.0
1.561326503753662;0.5505433082580566;-0.4978009164333343;3.0
4.930119037628174;-1.2439892292022705;1.1992310285568235;2.0
1.8154006004333496;0.3120637536048889;0.4004269242286682;3.0
1.7822186946868896;1.0428619384765625;-1.099934697151184;3.0
1.6523308753967283;0.7533725500106812;-0.9010942578315736;3.0
2.0711119174957275;0.197331964969635;-1.2002191543579102;3.0
4.934080123901367;2.130810022354126;-1.4768835306167605;2.0
3.0615811347961426;1.7123050689697266;1.5;1.0
1.6145086288452148;-2.5277774333953857;-0.4967676401138305;4.0
1.7411656379699707;0.9513646364212036;-0.7993177175521851;3.0
2.75723648071289;1.6256866455078125;1.5;1.0
1.945019006729126;0.0539233684539794;1.5;1.0
1.8999645709991453;1.3052916526794434;1.1965986490249634;3.0
2.84923791885376;1.6355187892913818;1.4999998807907104;1.0
3.7326340675354;-1.039109230041504;-1.5;0.0
2.250584602355957;-0.1457474827766418;1.5;1.0
1.6505658626556396;-0.7462478280067444;1.5;1.0
4.744077682495117;-3.140462875366211;1.5;1.0
2.7341480255126958;-2.1559054851531982;0.4009327292442322;4.0
1.831007957458496;1.1516032218933103;1.1964690685272217;3.0
4.933681964874268;-2.0416817665100098;1.194951415061951;2.0
4.934080123901367;2.130810022354126;0.2992689609527588;2.0
3.1523122787475586;1.7214405536651611;1.500000238418579;1.0
1.8999648094177248;1.3052916526794434;0.2016664147377014;3.0
2.895641803741455;-4.946657180786133;1.4810816049575806;2.0
3.0569281578063965;-0.6476898789405823;1.499999761581421;1.0
4.928799152374268;-0.9486011862754822;-1.204308032989502;2.0
2.285400867462158;0.1011852622032165;0.4981700181961059;3.0
4.930571556091309;-1.3450839519500732;-0.5049871206283569;2.0
1.8310081958770752;1.1516032218933103;-0.001294583082199;3.0
0.2464983463287353;-1.7462928295135498;-1.5000001192092896;0.0
2.418466091156006;0.0414822101593017;1.398929476737976;3.0
-0.0525901317596435;-3.243968963623047;0.802361249923706;5.0
1.688884973526001;0.8348432779312134;0.7017089128494263;3.0
4.930570602416992;-1.345083713531494;1.4798905849456787;2.0
4.931448936462402;-1.541882038116455;1.4751650094985962;2.0
3.150775909423828;-4.946657657623291;-0.905669093132019;2.0
1.7093498706817627;-2.968031644821167;-1.5;0.0
4.926527976989746;-0.4400715827941894;1.2027523517608645;2.0
1.8700203895568848;0.2875572443008423;0.9030992984771729;3.0
2.3453240394592285;-0.2456390857696533;1.5;1.0
4.934080600738525;2.130810022354126;-0.102295845746994;2.0
2.5196733474731445;-2.059675455093384;-1.097264528274536;4.0
1.9202725887298584;1.3505535125732422;-0.8017337322235107;3.0
3.944890022277832;-2.4371273517608643;1.5;1.0
1.4493029117584229;0.0524703860282897;-1.5;0.0
3.2491002082824707;1.735658884048462;1.5;1.0
3.743851661682129;-0.4439054131507873;1.5;1.0
1.6523313522338867;0.7533726096153259;-1.4797227382659912;3.0
2.152450561523437;-0.5484480261802673;1.5;1.0
4.934080123901367;2.130810022354126;-1.2992684841156006;2.0
4.142703533172607;-0.5452749133110046;-1.5;0.0
1.8310081958770752;1.1516032218933103;-0.4020010530948639;3.0
1.7528038024902344;-1.6446168422698977;1.500000238418579;1.0
3.5548653602600098;-0.4504796862602234;1.500000238418579;1.0
4.938199996948242;-3.0531249046325684;-0.1949458718299865;2.0
4.935016632080078;-2.340595960617065;-0.3034145832061767;2.0
1.7819228172302246;-2.1546497344970703;0.3015874624252319;4.0
3.8513612747192383;1.8562586307525637;1.5;1.0
1.6818947792053225;0.3719648122787475;1.360705018043518;3.0
4.931028842926025;-1.447538137435913;-0.6054338216781616;2.0
3.33663272857666;-1.135291576385498;-1.5;0.0
3.349904537200928;1.75046706199646;1.5;1.0
1.2518794536590576;0.2514011561870575;-1.5;0.0
4.934080600738525;2.130810022354126;-0.7973121404647827;2.0
3.250922679901123;-0.7495586276054382;1.4999998807907104;1.0
4.15183687210083;1.9394919872283936;1.5;1.0
4.141085147857666;-1.7466304302215576;-1.5000001192092896;0.0
-0.0866565704345703;-3.44952392578125;1.2990224361419678;5.0
-0.0525901317596435;-3.243968963623047;1.2994091510772705;5.0
1.6872987747192385;0.831305980682373;-0.5985062718391418;3.0
4.930118560791016;-1.2439889907836914;1.1001503467559814;2.0
4.776562690734863;-0.3542700409889221;-1.5;0.0
2.2292933464050293;0.1263595223426818;-1.1005234718322754;3.0
1.7427468299865725;0.954888641834259;1.101369023323059;3.0
2.9496703147888184;-4.946657180786133;0.0024923682212829;2.0
0.7473289966583252;-0.946444571018219;-1.5;0.0
3.7396159172058105;-0.8452085852622986;1.5;1.0
0.4458096027374267;-0.5443680882453918;-1.5;0.0
3.4439196586608887;1.7720520496368408;1.4999998807907104;1.0
4.934079647064209;2.130809783935547;0.19887775182724;2.0
1.5515763759613037;1.252964973449707;-1.5000001192092896;0.0
2.3471221923828125;-0.8477596640586853;1.4999998807907104;1.0
4.041218280792236;-0.245923101902008;1.500000238418579;1.0
3.145477294921875;-1.0445563793182373;1.500000238418579;1.0
-0.4499995708465576;-0.6466483473777771;-1.5;0.0
2.624486923217773;-2.1067028045654297;0.1032770872116088;4.0
1.949818134307861;0.2517538070678711;0.8012343645095825;3.0
3.477224826812744;1.810107946395874;1.5;1.0
1.7095043659210205;0.8807978630065918;-0.4015719890594482;3.0
1.8999643325805664;1.3052915334701538;0.1017385721206665;3.0
1.561326503753662;0.5505433082580566;-0.8012511730194092;3.0
4.931920528411865;-1.6470108032226562;-1.206953525543213;2.0
4.1443939208984375;1.9426748752593996;-1.4999998807907104;0.0
0.7540323734283447;-0.1472839713096618;-1.499999761581421;0.0
3.65607500076294;-1.6507995128631592;1.5;1.0
3.553953170776367;1.8193693161010744;1.500000238418579;1.0
4.927418231964111;-0.6392413973808289;1.302523136138916;2.0
4.933728218078613;-2.0518062114715576;0.9037904739379884;2.0
4.936845302581787;-2.7496895790100098;1.0959938764572144;2.0
1.7411658763885498;0.9513646364212036;-0.1001810729503631;3.0
0.6466808319091797;-0.1452351808547973;-1.4999998807907104;0.0
3.650217533111572;1.832897424697876;1.5;1.0
4.934105396270752;2.136349439620972;0.8006246089935303;2.0
4.026732921600342;-1.8441839218139648;-1.4999998807907104;0.0
3.0513601303100586;-0.2471603751182556;1.5;1.0
1.6523313522338867;0.7533726096153259;0.5980788469314575;3.0
0.2477064132690429;-2.14668083190918;-1.5000001192092896;0.0
3.350780487060547;-4.946657657623291;-0.1969019472599029;2.0
3.7501683235168457;1.8469438552856443;1.5;1.0
2.021513700485229;0.219585508108139;0.6011226177215576;3.0
4.934080600738525;2.130810022354126;-0.0019046068191528;2.0
4.2540812492370605;-1.047783374786377;1.5;1.0
4.933856964111328;2.0807254314422607;-0.4961224198341369;2.0
3.1450300216674805;-0.2442217469215393;1.500000238418579;1.0
2.8468313217163086;-0.5466253161430359;1.500000238418579;1.0
1.815401315689087;0.3120636940002441;-0.8977495431900024;3.0
3.877930641174317;1.9090499877929688;1.500000238418579;1.0
1.6483442783355713;-1.445049285888672;1.5;1.0
1.6053290367126465;0.4063183069229126;-0.4977257251739502;3.0
4.938611030578613;-3.145169258117676;-0.5948013067245483;2.0
2.9516139030456543;-0.6472117304801941;-1.5000001192092896;0.0
4.666568756103516;2.042085886001587;-1.4999998807907104;0.0
4.939818859100342;-3.41545844078064;0.1968059539794922;2.0
2.3490309715271;-0.347760260105133;1.4999998807907104;1.0
3.646186828613281;-1.840703248977661;1.4999996423721311;1.0
1.5266189575195312;-2.7236649990081787;0.896121621131897;4.0
3.850141048431397;-1.850414514541626;1.5;1.0
1.7822186946868896;1.0428619384765625;-0.9995819926261902;3.0
3.060102939605713;-1.8502683639526367;1.499999761581421;1.0
1.6478750705718994;-1.2430155277252195;1.5;1.0
