X;Y;Z;categoryID
-1.3476943969726562;-0.3510444164276123;-1.5;0.0
2.137337684631348;-3.040625095367432;1.500000238418579;1.0
2.2464046478271484;4.938564300537109;-0.4960973858833313;2.0
4.949898719787598;4.927666664123535;0.6065834760665894;2.0
4.949898719787598;3.8417036533355713;-0.4940089285373688;2.0
-2.048419237136841;1.4488046169281006;-1.5;0.0
3.5547657012939453;4.944049835205078;0.4968738555908203;2.0
2.5863428115844727;1.6492226123809814;-1.395511031150818;3.0
-0.2469153404235839;3.940277576446533;-1.5000001192092896;0.0
1.7650799751281738;-1.9534220695495603;1.4999996423721311;1.0
2.9535956382751465;4.941528797149658;1.4035605192184448;2.0
2.1556215286254883;4.141609191894531;-1.5;0.0
1.3587498664855957;4.347474098205566;-1.5000001192092896;0.0
2.4957404136657715;2.076899528503418;0.1022188067436218;3.0
1.7855753898620603;4.93663215637207;0.3988212943077087;2.0
-0.2431230545043945;1.8488752841949463;-1.5000001192092896;0.0
4.949897766113281;0.1388661861419677;-0.5999639630317688;2.0
4.261875152587891;-4.448745727539063;1.4999998807907104;1.0
2.8491430282592773;4.941091537475586;1.1990593671798706;2.0
4.949899673461914;0.4464210271835327;-1.299608826637268;2.0
3.5183773040771484;-2.45173454284668;-1.5;0.0
4.751032829284668;4.144249439239502;1.5;1.0
0.3610062599182129;4.231779098510742;1.500000238418579;1.0
1.1447820663452148;2.349281072616577;1.5;1.0
4.21608829498291;1.331291437149048;1.500000238418579;1.0
4.751296043395996;4.949066162109375;-0.3022160828113556;2.0
-1.3486461639404297;1.152087926864624;-1.5;0.0
3.450162887573242;4.943611145019531;0.3963901996612549;2.0
1.4532294273376465;-4.935239315032959;1.2024917602539062;2.0
0.678347110748291;4.411555290222168;1.500000238418579;1.0
2.459981918334961;2.245691299438477;-0.6044528484344482;3.0
3.5517020225524902;4.055996894836426;-1.5;0.0
4.765927314758301;0.941520929336548;1.4999998807907104;1.0
3.8824400901794434;-1.1563293933868408;1.5;1.0
-1.74762225151062;1.2493901252746582;-1.5;0.0
0.0440373420715332;3.3500943183898926;-1.5;0.0
-0.8527069091796875;2.3513407707214355;-1.5;0.0
0.7324309349060059;-3.645150661468506;-1.5000001192092896;0.0
1.2507424354553225;4.151004791259766;1.4999998807907104;1.0
1.5661954879760742;-0.6560678482055664;-1.5;0.0
3.0616331100463867;4.941981792449951;-0.3971524536609649;2.0
-0.2548372745513916;-2.644749641418457;-1.5;0.0
0.0742297172546386;4.113343238830566;1.4999998807907104;1.0
1.7418737411499023;2.151373147964477;1.4999996423721311;1.0
1.7855753898620603;4.93663215637207;-1.398820877075195;2.0
3.5547642707824707;4.944048881530762;-0.8997122049331665;2.0
-0.0470108985900878;3.2474453449249268;1.499999761581421;1.0
3.921358108520508;-2.644585609436035;-1.5000001192092896;0.0
2.7515769004821777;1.0487347841262815;1.5;1.0
3.8311104774475098;-0.3432016372680664;1.500000238418579;1.0
2.4549241065979004;3.649570941925049;1.4999998807907104;1.0
4.188891410827637;1.3233509063720703;-1.5000001192092896;0.0
4.2444562911987305;0.8486065864562988;1.5;1.0
4.949898719787598;4.852478504180908;1.398986577987671;2.0
2.394211769104004;2.556143283843994;-0.9039506912231444;3.0
1.144679069519043;2.455451726913452;-1.5;0.0
1.8570308685302732;4.936931610107422;-0.096977025270462;2.0
2.049184799194336;3.9486570358276367;1.4999998807907104;1.0
3.1143722534179688;2.8201403617858887;0.0041055083274841;3.0
3.061633586883545;4.941982269287109;1.4004393815994265;2.0
0.957301139831543;2.2513833045959477;1.4999998807907104;1.0
1.0522737503051758;4.545315742492676;1.5;1.0
1.5565314292907717;0.3470711708068847;-1.5;0.0
